m,n,k,b,p,q,algo,lookahead,gflops
1536,1536,1536,256,2,12,p2p-i-la,3,124.681467
1536,1536,1536,256,2,12,p2p-i-la,4,125.126379
1536,1536,1536,256,2,12,p2p-i-la,4,125.126379
1536,1536,1536,256,2,12,p2p-i-la,5,135.239979
1536,1536,1536,256,2,12,p2p-i-la,5,135.239979
1536,1536,1536,256,2,12,p2p-i-la,6,135.239979
1536,1536,1536,256,2,12,p2p-i-la,6,135.239979
2048,2048,2048,256,2,12,p2p,0,52.351834
2048,2048,2048,256,2,12,p2p,0,52.351834
2048,2048,2048,256,2,12,bcast,0,113.372493
2048,2048,2048,256,2,12,bcast,0,113.372493
2048,2048,2048,256,2,12,p2p-i-la,1,165.967065
2048,2048,2048,256,2,12,p2p-i-la,1,165.967065
2048,2048,2048,256,2,12,p2p-i-la,2,163.812599
2048,2048,2048,256,2,12,p2p-i-la,2,163.812599
2048,2048,2048,256,2,12,p2p-i-la,3,172.035264
2048,2048,2048,256,2,12,p2p-i-la,3,172.035264
2048,2048,2048,256,2,12,p2p-i-la,4,175.492835
2048,2048,2048,256,2,12,p2p-i-la,4,175.492835
2048,2048,2048,256,2,12,p2p-i-la,5,178.315361
2048,2048,2048,256,2,12,p2p-i-la,5,178.315361
2048,2048,2048,256,2,12,p2p-i-la,6,176.543099
2048,2048,2048,256,2,12,p2p-i-la,6,176.543099
2048,2048,2048,256,2,12,p2p-i-la,7,186.770364
2048,2048,2048,256,2,12,p2p-i-la,7,186.770364
2048,2048,2048,256,2,12,p2p-i-la,8,186.770364
2048,2048,2048,256,2,12,p2p-i-la,8,186.770364
3072,3072,3072,256,2,12,p2p,0,76.641759
3072,3072,3072,256,2,12,p2p,0,76.641759
3072,3072,3072,256,2,12,bcast,0,168.685258
3072,3072,3072,256,2,12,bcast,0,168.685258
3072,3072,3072,256,2,12,p2p-i-la,1,241.586756
3072,3072,3072,256,2,12,p2p-i-la,1,241.586756
3072,3072,3072,256,2,12,p2p-i-la,2,251.366607
3072,3072,3072,256,2,12,p2p-i-la,2,251.366607
3072,3072,3072,256,2,12,p2p-i-la,3,272.037077
3072,3072,3072,256,2,12,p2p-i-la,3,272.037077
3072,3072,3072,256,2,12,p2p-i-la,4,284.852365
3072,3072,3072,256,2,12,p2p-i-la,4,284.852365
3072,3072,3072,256,2,12,p2p-i-la,5,284.625645
3072,3072,3072,256,2,12,p2p-i-la,5,284.625645
3072,3072,3072,256,2,12,p2p-i-la,6,281.044465
3072,3072,3072,256,2,12,p2p-i-la,6,281.044465
3072,3072,3072,256,2,12,p2p-i-la,7,285.286201
3072,3072,3072,256,2,12,p2p-i-la,7,285.286201
3072,3072,3072,256,2,12,p2p-i-la,8,290.294174
3072,3072,3072,256,2,12,p2p-i-la,8,290.294174
3072,3072,3072,256,2,12,p2p-i-la,9,293.828838
3072,3072,3072,256,2,12,p2p-i-la,9,293.828838
3072,3072,3072,256,2,12,p2p-i-la,10,294.534974
3072,3072,3072,256,2,12,p2p-i-la,10,294.534974
3072,3072,3072,256,2,12,p2p-i-la,11,294.534929
3072,3072,3072,256,2,12,p2p-i-la,11,294.534929
3072,3072,3072,256,2,12,p2p-i-la,12,294.534929
3072,3072,3072,256,2,12,p2p-i-la,12,294.534929
1024,1024,1024,256,2,16,p2p,0,16.957892
1024,1024,1024,256,2,16,p2p,0,16.957892
1024,1024,1024,256,2,16,bcast,0,49.817973
1024,1024,1024,256,2,16,bcast,0,49.817973
1024,1024,1024,256,2,16,p2p-i-la,1,58.895899
1024,1024,1024,256,2,16,p2p-i-la,1,58.895899
1024,1024,1024,256,2,16,p2p-i-la,2,56.976482
1024,1024,1024,256,2,16,p2p-i-la,2,56.976482
1024,1024,1024,256,2,16,p2p-i-la,3,63.258579
1024,1024,1024,256,2,16,p2p-i-la,3,63.258579
1024,1024,1024,256,2,16,p2p-i-la,4,63.258579
1024,1024,1024,256,2,16,p2p-i-la,4,63.258579
1536,1536,1536,256,2,16,p2p,0,25.836986
1536,1536,1536,256,2,16,p2p,0,25.836986
1536,1536,1536,256,2,16,bcast,0,75.217079
1536,1536,1536,256,2,16,bcast,0,75.217079
1536,1536,1536,256,2,16,p2p-i-la,1,98.395286
1536,1536,1536,256,2,16,p2p-i-la,1,98.395286
1536,1536,1536,256,2,16,p2p-i-la,2,92.679213
1536,1536,1536,256,2,16,p2p-i-la,2,92.679213
1536,1536,1536,256,2,16,p2p-i-la,3,99.464041
1536,1536,1536,256,2,16,p2p-i-la,3,99.464041
1536,1536,1536,256,2,16,p2p-i-la,4,100.272986
1536,1536,1536,256,2,16,p2p-i-la,4,100.272986
1536,1536,1536,256,2,16,p2p-i-la,5,100.871219
1536,1536,1536,256,2,16,p2p-i-la,5,100.871219
1536,1536,1536,256,2,16,p2p-i-la,6,100.871219
1536,1536,1536,256,2,16,p2p-i-la,6,100.871219
2048,2048,2048,256,2,16,p2p,0,34.889451
2048,2048,2048,256,2,16,p2p,0,34.889451
2048,2048,2048,256,2,16,bcast,0,97.436395
2048,2048,2048,256,2,16,bcast,0,97.436395
2048,2048,2048,256,2,16,p2p-i-la,1,129.726902
2048,2048,2048,256,2,16,p2p-i-la,1,129.726902
2048,2048,2048,256,2,16,p2p-i-la,2,131.428959
2048,2048,2048,256,2,16,p2p-i-la,2,131.428959
2048,2048,2048,256,2,16,p2p-i-la,3,131.643181
2048,2048,2048,256,2,16,p2p-i-la,3,131.643181
2048,2048,2048,256,2,16,p2p-i-la,4,132.540280
2048,2048,2048,256,2,16,p2p-i-la,4,132.540280
2048,2048,2048,256,2,16,p2p-i-la,5,132.704355
2048,2048,2048,256,2,16,p2p-i-la,5,132.704355
2048,2048,2048,256,2,16,p2p-i-la,6,127.061334
2048,2048,2048,256,2,16,p2p-i-la,6,127.061334
2048,2048,2048,256,2,16,p2p-i-la,7,132.704355
2048,2048,2048,256,2,16,p2p-i-la,7,132.704355
2048,2048,2048,256,2,16,p2p-i-la,8,132.704355
2048,2048,2048,256,2,16,p2p-i-la,8,132.704355
3072,3072,3072,256,2,16,p2p,0,52.378716
3072,3072,3072,256,2,16,p2p,0,52.378716
3072,3072,3072,256,2,16,bcast,0,150.795636
3072,3072,3072,256,2,16,bcast,0,150.795636
3072,3072,3072,256,2,16,p2p-i-la,1,188.924661
3072,3072,3072,256,2,16,p2p-i-la,1,188.924661
3072,3072,3072,256,2,16,p2p-i-la,2,196.328488
3072,3072,3072,256,2,16,p2p-i-la,2,196.328488
3072,3072,3072,256,2,16,p2p-i-la,3,196.209194
3072,3072,3072,256,2,16,p2p-i-la,3,196.209194
3072,3072,3072,256,2,16,p2p-i-la,4,197.691584
3072,3072,3072,256,2,16,p2p-i-la,4,197.691584
3072,3072,3072,256,2,16,p2p-i-la,5,198.302085
3072,3072,3072,256,2,16,p2p-i-la,5,198.302085
3072,3072,3072,256,2,16,p2p-i-la,6,198.206931
3072,3072,3072,256,2,16,p2p-i-la,6,198.206931
3072,3072,3072,256,2,16,p2p-i-la,7,198.294505
3072,3072,3072,256,2,16,p2p-i-la,7,198.294505
3072,3072,3072,256,2,16,p2p-i-la,8,198.302529
3072,3072,3072,256,2,16,p2p-i-la,8,198.302529
3072,3072,3072,256,2,16,p2p-i-la,9,198.120242
3072,3072,3072,256,2,16,p2p-i-la,9,198.120242
3072,3072,3072,256,2,16,p2p-i-la,10,193.800650
3072,3072,3072,256,2,16,p2p-i-la,10,193.800650
3072,3072,3072,256,2,16,p2p-i-la,11,198.302630
3072,3072,3072,256,2,16,p2p-i-la,11,198.302630
3072,3072,3072,256,2,16,p2p-i-la,12,198.302630
3072,3072,3072,256,2,16,p2p-i-la,12,198.302630
1024,1024,1024,256,4,2,p2p,0,123.327083
1024,1024,1024,256,4,2,p2p,0,123.327083
1024,1024,1024,256,4,2,bcast,0,124.640257
1024,1024,1024,256,4,2,bcast,0,124.640257
1024,1024,1024,256,4,2,p2p-i-la,1,214.013056
1024,1024,1024,256,4,2,p2p-i-la,1,214.013056
1024,1024,1024,256,4,2,p2p-i-la,2,210.137234
1024,1024,1024,256,4,2,p2p-i-la,2,210.137234
1024,1024,1024,256,4,2,p2p-i-la,3,224.608042
1024,1024,1024,256,4,2,p2p-i-la,3,224.608042
1024,1024,1024,256,4,2,p2p-i-la,4,224.608042
1024,1024,1024,256,4,2,p2p-i-la,4,224.608042
1536,1536,1536,256,4,2,p2p,0,194.384077
1536,1536,1536,256,4,2,p2p,0,194.384077
1536,1536,1536,256,4,2,bcast,0,205.222930
1536,1536,1536,256,4,2,bcast,0,205.222930
1536,1536,1536,256,4,2,p2p-i-la,1,330.469943
1536,1536,1536,256,4,2,p2p-i-la,1,330.469943
1536,1536,1536,256,4,2,p2p-i-la,2,342.380518
1536,1536,1536,256,4,2,p2p-i-la,2,342.380518
1536,1536,1536,256,4,2,p2p-i-la,3,355.275266
1536,1536,1536,256,4,2,p2p-i-la,3,355.275266
1536,1536,1536,256,4,2,p2p-i-la,4,365.287916
1536,1536,1536,256,4,2,p2p-i-la,4,365.287916
1536,1536,1536,256,4,2,p2p-i-la,5,364.918003
1536,1536,1536,256,4,2,p2p-i-la,5,364.918003
1536,1536,1536,256,4,2,p2p-i-la,6,364.918003
1536,1536,1536,256,4,2,p2p-i-la,6,364.918003
2048,2048,2048,256,4,2,p2p,0,241.899945
2048,2048,2048,256,4,2,p2p,0,241.899945
2048,2048,2048,256,4,2,bcast,0,264.119350
2048,2048,2048,256,4,2,bcast,0,264.119350
2048,2048,2048,256,4,2,p2p-i-la,1,423.205580
2048,2048,2048,256,4,2,p2p-i-la,1,423.205580
2048,2048,2048,256,4,2,p2p-i-la,2,424.834425
2048,2048,2048,256,4,2,p2p-i-la,2,424.834425
2048,2048,2048,256,4,2,p2p-i-la,3,451.255114
2048,2048,2048,256,4,2,p2p-i-la,3,451.255114
2048,2048,2048,256,4,2,p2p-i-la,4,445.392703
2048,2048,2048,256,4,2,p2p-i-la,4,445.392703
2048,2048,2048,256,4,2,p2p-i-la,5,445.199217
2048,2048,2048,256,4,2,p2p-i-la,5,445.199217
2048,2048,2048,256,4,2,p2p-i-la,6,441.708515
2048,2048,2048,256,4,2,p2p-i-la,6,441.708515
2048,2048,2048,256,4,2,p2p-i-la,7,456.271124
2048,2048,2048,256,4,2,p2p-i-la,7,456.271124
2048,2048,2048,256,4,2,p2p-i-la,8,456.271124
2048,2048,2048,256,4,2,p2p-i-la,8,456.271124
3072,3072,3072,256,4,2,p2p,0,359.002575
3072,3072,3072,256,4,2,p2p,0,359.002575
3072,3072,3072,256,4,2,bcast,0,402.165002
3072,3072,3072,256,4,2,bcast,0,402.165002
3072,3072,3072,256,4,2,p2p-i-la,1,628.046389
3072,3072,3072,256,4,2,p2p-i-la,1,628.046389
3072,3072,3072,256,4,2,p2p-i-la,2,628.536135
3072,3072,3072,256,4,2,p2p-i-la,2,628.536135
3072,3072,3072,256,4,2,p2p-i-la,3,649.850377
3072,3072,3072,256,4,2,p2p-i-la,3,649.850377
3072,3072,3072,256,4,2,p2p-i-la,4,658.880561
3072,3072,3072,256,4,2,p2p-i-la,4,658.880561
3072,3072,3072,256,4,2,p2p-i-la,5,664.331314
3072,3072,3072,256,4,2,p2p-i-la,5,664.331314
3072,3072,3072,256,4,2,p2p-i-la,6,669.819038
3072,3072,3072,256,4,2,p2p-i-la,6,669.819038
3072,3072,3072,256,4,2,p2p-i-la,7,680.883937
3072,3072,3072,256,4,2,p2p-i-la,7,680.883937
3072,3072,3072,256,4,2,p2p-i-la,8,675.156769
3072,3072,3072,256,4,2,p2p-i-la,8,675.156769
3072,3072,3072,256,4,2,p2p-i-la,9,675.176334
3072,3072,3072,256,4,2,p2p-i-la,9,675.176334
3072,3072,3072,256,4,2,p2p-i-la,10,671.955191
3072,3072,3072,256,4,2,p2p-i-la,10,671.955191
3072,3072,3072,256,4,2,p2p-i-la,11,686.402986
3072,3072,3072,256,4,2,p2p-i-la,11,686.402986
3072,3072,3072,256,4,2,p2p-i-la,12,686.402986
3072,3072,3072,256,4,2,p2p-i-la,12,686.402986
1024,1024,1024,256,4,4,p2p,0,107.690675
1024,1024,1024,256,4,4,p2p,0,107.690675
1024,1024,1024,256,4,4,bcast,0,102.631882
1024,1024,1024,256,4,4,bcast,0,102.631882
1024,1024,1024,256,4,4,p2p-i-la,1,158.976380
1024,1024,1024,256,4,4,p2p-i-la,1,158.976380
1024,1024,1024,256,4,4,p2p-i-la,2,161.382738
1024,1024,1024,256,4,4,p2p-i-la,2,161.382738
1024,1024,1024,256,4,4,p2p-i-la,3,161.140171
1024,1024,1024,256,4,4,p2p-i-la,3,161.140171
1024,1024,1024,256,4,4,p2p-i-la,4,161.140171
1024,1024,1024,256,4,4,p2p-i-la,4,161.140171
1536,1536,1536,256,4,4,p2p,0,143.051962
1536,1536,1536,256,4,4,p2p,0,143.051962
1536,1536,1536,256,4,4,bcast,0,160.860544
1536,1536,1536,256,4,4,bcast,0,160.860544
1536,1536,1536,256,4,4,p2p-i-la,1,237.012978
1536,1536,1536,256,4,4,p2p-i-la,1,237.012978
1536,1536,1536,256,4,4,p2p-i-la,2,240.135904
1536,1536,1536,256,4,4,p2p-i-la,2,240.135904
1536,1536,1536,256,4,4,p2p-i-la,3,240.135652
1536,1536,1536,256,4,4,p2p-i-la,3,240.135652
1536,1536,1536,256,4,4,p2p-i-la,4,240.135504
1536,1536,1536,256,4,4,p2p-i-la,4,240.135504
1536,1536,1536,256,4,4,p2p-i-la,5,240.136304
1536,1536,1536,256,4,4,p2p-i-la,5,240.136304
1536,1536,1536,256,4,4,p2p-i-la,6,240.136304
1536,1536,1536,256,4,4,p2p-i-la,6,240.136304
2048,2048,2048,256,4,4,p2p,0,207.932527
2048,2048,2048,256,4,4,p2p,0,207.932527
2048,2048,2048,256,4,4,bcast,0,208.785923
2048,2048,2048,256,4,4,bcast,0,208.785923
2048,2048,2048,256,4,4,p2p-i-la,1,322.759828
2048,2048,2048,256,4,4,p2p-i-la,1,322.759828
2048,2048,2048,256,4,4,p2p-i-la,2,322.022558
2048,2048,2048,256,4,4,p2p-i-la,2,322.022558
2048,2048,2048,256,4,4,p2p-i-la,3,323.395107
2048,2048,2048,256,4,4,p2p-i-la,3,323.395107
2048,2048,2048,256,4,4,p2p-i-la,4,324.718188
2048,2048,2048,256,4,4,p2p-i-la,4,324.718188
2048,2048,2048,256,4,4,p2p-i-la,5,324.261549
2048,2048,2048,256,4,4,p2p-i-la,5,324.261549
2048,2048,2048,256,4,4,p2p-i-la,6,326.395033
2048,2048,2048,256,4,4,p2p-i-la,6,326.395033
2048,2048,2048,256,4,4,p2p-i-la,7,326.270868
2048,2048,2048,256,4,4,p2p-i-la,7,326.270868
2048,2048,2048,256,4,4,p2p-i-la,8,326.270868
2048,2048,2048,256,4,4,p2p-i-la,8,326.270868
3072,3072,3072,256,4,4,p2p,0,304.319191
3072,3072,3072,256,4,4,p2p,0,304.319191
3072,3072,3072,256,4,4,bcast,0,325.510163
3072,3072,3072,256,4,4,bcast,0,325.510163
3072,3072,3072,256,4,4,p2p-i-la,1,481.416093
3072,3072,3072,256,4,4,p2p-i-la,1,481.416093
3072,3072,3072,256,4,4,p2p-i-la,2,482.943831
3072,3072,3072,256,4,4,p2p-i-la,2,482.943831
3072,3072,3072,256,4,4,p2p-i-la,3,486.190455
3072,3072,3072,256,4,4,p2p-i-la,3,486.190455
3072,3072,3072,256,4,4,p2p-i-la,4,490.472217
3072,3072,3072,256,4,4,p2p-i-la,4,490.472217
3072,3072,3072,256,4,4,p2p-i-la,5,489.558868
3072,3072,3072,256,4,4,p2p-i-la,5,489.558868
3072,3072,3072,256,4,4,p2p-i-la,6,489.556527
3072,3072,3072,256,4,4,p2p-i-la,6,489.556527
3072,3072,3072,256,4,4,p2p-i-la,7,487.633689
3072,3072,3072,256,4,4,p2p-i-la,7,487.633689
3072,3072,3072,256,4,4,p2p-i-la,8,489.006012
3072,3072,3072,256,4,4,p2p-i-la,8,489.006012
3072,3072,3072,256,4,4,p2p-i-la,9,488.556577
3072,3072,3072,256,4,4,p2p-i-la,9,488.556577
3072,3072,3072,256,4,4,p2p-i-la,10,490.614205
3072,3072,3072,256,4,4,p2p-i-la,10,490.614205
3072,3072,3072,256,4,4,p2p-i-la,11,490.531080
3072,3072,3072,256,4,4,p2p-i-la,11,490.531080
3072,3072,3072,256,4,4,p2p-i-la,12,490.531080
3072,3072,3072,256,4,4,p2p-i-la,12,490.531080
1024,1024,1024,256,4,12,p2p,0,37.211795
1024,1024,1024,256,4,12,p2p,0,37.211795
1024,1024,1024,256,4,12,bcast,0,61.184763
1024,1024,1024,256,4,12,bcast,0,61.184763
1024,1024,1024,256,4,12,p2p-i-la,1,79.492218
1024,1024,1024,256,4,12,p2p-i-la,1,79.492218
1024,1024,1024,256,4,12,p2p-i-la,2,79.706388
1024,1024,1024,256,4,12,p2p-i-la,2,79.706388
1024,1024,1024,256,4,12,p2p-i-la,3,79.698818
1024,1024,1024,256,4,12,p2p-i-la,3,79.698818
1024,1024,1024,256,4,12,p2p-i-la,4,79.698818
1024,1024,1024,256,4,12,p2p-i-la,4,79.698818
1536,1536,1536,256,4,12,p2p,0,51.765083
1536,1536,1536,256,4,12,p2p,0,51.765083
1536,1536,1536,256,4,12,bcast,0,93.819110
1536,1536,1536,256,4,12,bcast,0,93.819110
1536,1536,1536,256,4,12,p2p-i-la,1,121.064273
1536,1536,1536,256,4,12,p2p-i-la,1,121.064273
1536,1536,1536,256,4,12,p2p-i-la,2,120.018600
1536,1536,1536,256,4,12,p2p-i-la,2,120.018600
1536,1536,1536,256,4,12,p2p-i-la,3,124.146991
1536,1536,1536,256,4,12,p2p-i-la,3,124.146991
1536,1536,1536,256,4,12,p2p-i-la,4,124.557198
1536,1536,1536,256,4,12,p2p-i-la,4,124.557198
1536,1536,1536,256,4,12,p2p-i-la,5,127.355831
1536,1536,1536,256,4,12,p2p-i-la,5,127.355831
1536,1536,1536,256,4,12,p2p-i-la,6,127.355831
1536,1536,1536,256,4,12,p2p-i-la,6,127.355831
2048,2048,2048,256,4,12,p2p,0,83.808146
2048,2048,2048,256,4,12,p2p,0,83.808146
2048,2048,2048,256,4,12,bcast,0,139.854732
2048,2048,2048,256,4,12,bcast,0,139.854732
2048,2048,2048,256,4,12,p2p-i-la,1,166.309167
2048,2048,2048,256,4,12,p2p-i-la,1,166.309167
2048,2048,2048,256,4,12,p2p-i-la,2,166.330533
2048,2048,2048,256,4,12,p2p-i-la,2,166.330533
2048,2048,2048,256,4,12,p2p-i-la,3,166.373498
2048,2048,2048,256,4,12,p2p-i-la,3,166.373498
2048,2048,2048,256,4,12,p2p-i-la,4,166.373498
2048,2048,2048,256,4,12,p2p-i-la,4,166.373498
2048,2048,2048,256,4,12,p2p-i-la,5,166.373570
2048,2048,2048,256,4,12,p2p-i-la,5,166.373570
2048,2048,2048,256,4,12,p2p-i-la,6,166.405880
2048,2048,2048,256,4,12,p2p-i-la,6,166.405880
2048,2048,2048,256,4,12,p2p-i-la,7,166.373090
2048,2048,2048,256,4,12,p2p-i-la,7,166.373090
2048,2048,2048,256,4,12,p2p-i-la,8,166.373090
2048,2048,2048,256,4,12,p2p-i-la,8,166.373090
3072,3072,3072,256,4,12,p2p,0,118.867044
3072,3072,3072,256,4,12,p2p,0,118.838938
3072,3072,3072,256,4,12,bcast,0,221.076680
3072,3072,3072,256,4,12,bcast,0,221.076555
3072,3072,3072,256,4,12,p2p-i-la,1,248.204132
3072,3072,3072,256,4,12,p2p-i-la,1,248.204132
3072,3072,3072,256,4,12,p2p-i-la,2,247.642976
3072,3072,3072,256,4,12,p2p-i-la,2,247.642976
3072,3072,3072,256,4,12,p2p-i-la,3,256.112452
3072,3072,3072,256,4,12,p2p-i-la,3,256.112452
3072,3072,3072,256,4,12,p2p-i-la,4,252.987955
3072,3072,3072,256,4,12,p2p-i-la,4,252.987955
3072,3072,3072,256,4,12,p2p-i-la,5,257.707295
3072,3072,3072,256,4,12,p2p-i-la,5,257.707295
3072,3072,3072,256,4,12,p2p-i-la,6,257.707295
3072,3072,3072,256,4,12,p2p-i-la,6,257.707295
