m,n,k,b,p,q,algo,lookahead,gflops
2048,2048,2048,256,16,6,p2p-i-la,2,9.462955
2048,2048,2048,256,16,6,p2p-i-la,3,13.420713
2048,2048,2048,256,16,6,p2p-i-la,4,13.427457
2048,2048,2048,256,16,6,p2p-i-la,5,13.478706
2048,2048,2048,256,16,6,p2p-i-la,6,13.503776
2048,2048,2048,256,16,6,p2p-i-la,7,22.636618
2048,2048,2048,256,16,6,p2p-i-la,8,22.726634
3072,3072,3072,256,16,6,p2p,0,8.773009
3072,3072,3072,256,16,6,bcast,0,24.003769
3072,3072,3072,256,16,6,p2p-i-la,1,16.865428
3072,3072,3072,256,16,6,p2p-i-la,2,24.469445
3072,3072,3072,256,16,6,p2p-i-la,3,31.409556
3072,3072,3072,256,16,6,p2p-i-la,4,31.670248
3072,3072,3072,256,16,6,p2p-i-la,5,44.583629
3072,3072,3072,256,16,6,p2p-i-la,6,44.148052
3072,3072,3072,256,16,6,p2p-i-la,7,44.311705
3072,3072,3072,256,16,6,p2p-i-la,8,44.640637
3072,3072,3072,256,16,6,p2p-i-la,9,44.810566
3072,3072,3072,256,16,6,p2p-i-la,10,45.068208
3072,3072,3072,256,16,6,p2p-i-la,11,74.514451
3072,3072,3072,256,16,6,p2p-i-la,12,74.425391
256,256,256,256,16,12,p2p,0,0.064365
256,256,256,256,16,12,bcast,0,0.165737
256,256,256,256,16,12,p2p-i-la,1,0.072248
512,512,512,256,16,12,p2p,0,0.286486
512,512,512,256,16,12,bcast,0,0.906496
512,512,512,256,16,12,p2p-i-la,1,0.570553
512,512,512,256,16,12,p2p-i-la,2,0.568018
1024,1024,1024,256,16,12,p2p,0,1.215914
1024,1024,1024,256,16,12,bcast,0,3.682114
1024,1024,1024,256,16,12,p2p-i-la,1,2.843042
1024,1024,1024,256,16,12,p2p-i-la,2,2.839213
1024,1024,1024,256,16,12,p2p-i-la,3,4.504605
1024,1024,1024,256,16,12,p2p-i-la,4,4.498305
1536,1536,1536,256,16,12,p2p,0,2.954793
1536,1536,1536,256,16,12,bcast,0,8.293122
1536,1536,1536,256,16,12,p2p-i-la,1,7.099724
1536,1536,1536,256,16,12,p2p-i-la,2,9.479194
1536,1536,1536,256,16,12,p2p-i-la,3,9.479659
1536,1536,1536,256,16,12,p2p-i-la,4,9.506478
1536,1536,1536,256,16,12,p2p-i-la,5,14.977992
1536,1536,1536,256,16,12,p2p-i-la,6,14.977337
2048,2048,2048,256,16,12,p2p,0,5.674286
2048,2048,2048,256,16,12,bcast,0,14.769055
2048,2048,2048,256,16,12,p2p-i-la,1,13.376760
2048,2048,2048,256,16,12,p2p-i-la,2,16.877406
2048,2048,2048,256,16,12,p2p-i-la,3,22.220876
2048,2048,2048,256,16,12,p2p-i-la,4,22.306549
2048,2048,2048,256,16,12,p2p-i-la,5,22.474014
2048,2048,2048,256,16,12,p2p-i-la,6,22.825056
2048,2048,2048,256,16,12,p2p-i-la,7,35.137094
2048,2048,2048,256,16,12,p2p-i-la,8,35.042783
3072,3072,3072,256,16,12,p2p,0,13.173583
3072,3072,3072,256,16,12,bcast,0,33.219664
3072,3072,3072,256,16,12,p2p-i-la,1,31.824798
3072,3072,3072,256,16,12,p2p-i-la,2,44.993856
3072,3072,3072,256,16,12,p2p-i-la,3,56.443630
3072,3072,3072,256,16,12,p2p-i-la,4,56.538339
3072,3072,3072,256,16,12,p2p-i-la,5,74.107038
3072,3072,3072,256,16,12,p2p-i-la,6,75.157676
3072,3072,3072,256,16,12,p2p-i-la,7,75.545766
3072,3072,3072,256,16,12,p2p-i-la,8,72.188132
3072,3072,3072,256,16,12,p2p-i-la,9,69.067214
3072,3072,3072,256,16,12,p2p-i-la,10,66.392209
3072,3072,3072,256,16,12,p2p-i-la,11,115.218261
3072,3072,3072,256,16,12,p2p-i-la,12,115.098948
256,256,256,256,16,16,p2p,0,0.056762
256,256,256,256,16,16,bcast,0,0.166077
256,256,256,256,16,16,p2p-i-la,1,0.062613
512,512,512,256,16,16,p2p,0,0.248009
512,512,512,256,16,16,bcast,0,0.907816
512,512,512,256,16,16,p2p-i-la,1,0.496493
512,512,512,256,16,16,p2p-i-la,2,0.496020
1024,1024,1024,256,16,16,p2p,0,1.045357
1024,1024,1024,256,16,16,bcast,0,3.676554
1024,1024,1024,256,16,16,p2p-i-la,1,2.549857
1024,1024,1024,256,16,16,p2p-i-la,2,2.524842
1024,1024,1024,256,16,16,p2p-i-la,3,3.908012
1024,1024,1024,256,16,16,p2p-i-la,4,3.893885
1536,1536,1536,256,16,16,p2p,0,2.514305
1536,1536,1536,256,16,16,bcast,0,7.976817
1536,1536,1536,256,16,16,p2p-i-la,1,6.601672
1536,1536,1536,256,16,16,p2p-i-la,2,8.458558
1536,1536,1536,256,16,16,p2p-i-la,3,8.429222
1536,1536,1536,256,16,16,p2p-i-la,4,8.454849
1536,1536,1536,256,16,16,p2p-i-la,5,13.024596
1536,1536,1536,256,16,16,p2p-i-la,6,13.088715
2048,2048,2048,256,16,16,p2p,0,4.813926
2048,2048,2048,256,16,16,bcast,0,14.759833
2048,2048,2048,256,16,16,p2p-i-la,1,12.711185
2048,2048,2048,256,16,16,p2p-i-la,2,15.789133
2048,2048,2048,256,16,16,p2p-i-la,3,19.811873
2048,2048,2048,256,16,16,p2p-i-la,4,19.862436
2048,2048,2048,256,16,16,p2p-i-la,5,20.103769
2048,2048,2048,256,16,16,p2p-i-la,6,20.668258
2048,2048,2048,256,16,16,p2p-i-la,7,30.647655
2048,2048,2048,256,16,16,p2p-i-la,8,30.532232
3072,3072,3072,256,16,16,p2p,0,11.743729
3072,3072,3072,256,16,16,bcast,0,33.204539
3072,3072,3072,256,16,16,p2p-i-la,1,30.693404
3072,3072,3072,256,16,16,p2p-i-la,2,42.830386
3072,3072,3072,256,16,16,p2p-i-la,3,52.709447
3072,3072,3072,256,16,16,p2p-i-la,4,52.879753
3072,3072,3072,256,16,16,p2p-i-la,5,66.552399
3072,3072,3072,256,16,16,p2p-i-la,6,68.217576
3072,3072,3072,256,16,16,p2p-i-la,7,69.040695
3072,3072,3072,256,16,16,p2p-i-la,8,66.305106
3072,3072,3072,256,16,16,p2p-i-la,9,63.705372
3072,3072,3072,256,16,16,p2p-i-la,10,61.300149
3072,3072,3072,256,16,16,p2p-i-la,11,100.961012
3072,3072,3072,256,16,16,p2p-i-la,12,100.413370
