m,n,k,b,p,q,algo,lookahead,gflops
256,256,256,256,1,1,p2p,0,3355443.220393
256,256,256,256,1,1,bcast,0,3355443.220393
256,256,256,256,1,1,p2p-i-la,1,3355443.220393
512,512,512,256,1,1,p2p,0,26843545.763141
512,512,512,256,1,1,bcast,0,26843545.763141
512,512,512,256,1,1,p2p-i-la,1,26843545.763141
512,512,512,256,1,1,p2p-i-la,2,26843545.763141
1024,1024,1024,256,1,1,p2p,0,214748366.105127
1024,1024,1024,256,1,1,bcast,0,214748366.105127
1024,1024,1024,256,1,1,p2p-i-la,1,214748366.105127
1024,1024,1024,256,1,1,p2p-i-la,2,214748366.105127
1024,1024,1024,256,1,1,p2p-i-la,3,214748366.105127
1024,1024,1024,256,1,1,p2p-i-la,4,214748366.105127
1536,1536,1536,256,1,1,p2p,0,724775735.604803
1536,1536,1536,256,1,1,bcast,0,724775735.604803
1536,1536,1536,256,1,1,p2p-i-la,1,724775735.604803
1536,1536,1536,256,1,1,p2p-i-la,2,724775735.604803
1536,1536,1536,256,1,1,p2p-i-la,3,724775735.604803
1536,1536,1536,256,1,1,p2p-i-la,4,724775735.604803
1536,1536,1536,256,1,1,p2p-i-la,5,724775735.604803
1536,1536,1536,256,1,1,p2p-i-la,6,724775735.604803
2048,2048,2048,256,1,1,p2p,0,1717986928.841016
2048,2048,2048,256,1,1,bcast,0,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,1,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,2,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,3,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,4,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,5,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,6,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,7,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,8,1717986928.841016
3072,3072,3072,256,1,1,p2p,0,5798205884.838428
3072,3072,3072,256,1,1,bcast,0,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,1,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,2,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,3,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,4,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,5,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,6,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,7,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,8,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,9,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,10,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,11,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,12,5798205884.838428
256,256,256,256,1,2,p2p,0,85.845439
256,256,256,256,1,2,bcast,0,68.240671
256,256,256,256,1,2,p2p-i-la,1,85.845439
512,512,512,256,1,2,p2p,0,186.094082
512,512,512,256,1,2,bcast,0,173.935047
512,512,512,256,1,2,p2p-i-la,1,245.558325
512,512,512,256,1,2,p2p-i-la,2,245.558325
1024,1024,1024,256,1,2,p2p,0,380.161131
1024,1024,1024,256,1,2,bcast,0,373.493988
1024,1024,1024,256,1,2,p2p-i-la,1,534.362970
1024,1024,1024,256,1,2,p2p-i-la,2,534.362970
1024,1024,1024,256,1,2,p2p-i-la,3,550.307032
1024,1024,1024,256,1,2,p2p-i-la,4,550.307032
1536,1536,1536,256,1,2,p2p,0,572.512873
1536,1536,1536,256,1,2,bcast,0,567.988675
1536,1536,1536,256,1,2,p2p-i-la,1,822.005393
1536,1536,1536,256,1,2,p2p-i-la,2,833.005720
1536,1536,1536,256,1,2,p2p-i-la,3,833.005720
1536,1536,1536,256,1,2,p2p-i-la,4,833.005720
1536,1536,1536,256,1,2,p2p-i-la,5,844.304459
1536,1536,1536,256,1,2,p2p-i-la,6,844.304459
2048,2048,2048,256,1,2,p2p,0,764.416099
2048,2048,2048,256,1,2,bcast,0,761.001656
2048,2048,2048,256,1,2,p2p-i-la,1,1109.213101
2048,2048,2048,256,1,2,p2p-i-la,2,1117.614931
2048,2048,2048,256,1,2,p2p-i-la,3,1126.145014
2048,2048,2048,256,1,2,p2p-i-la,4,1126.145014
2048,2048,2048,256,1,2,p2p-i-la,5,1126.145014
2048,2048,2048,256,1,2,p2p-i-la,6,1126.145014
2048,2048,2048,256,1,2,p2p-i-la,7,1134.806308
2048,2048,2048,256,1,2,p2p-i-la,8,1134.806308
3072,3072,3072,256,1,2,p2p,0,1147.768534
3072,3072,3072,256,1,2,bcast,0,1145.482065
3072,3072,3072,256,1,2,p2p-i-la,1,1683.125662
3072,3072,3072,256,1,2,p2p-i-la,2,1694.580839
3072,3072,3072,256,1,2,p2p-i-la,3,1700.367191
3072,3072,3072,256,1,2,p2p-i-la,4,1700.367191
3072,3072,3072,256,1,2,p2p-i-la,5,1706.193009
3072,3072,3072,256,1,2,p2p-i-la,6,1706.193009
3072,3072,3072,256,1,2,p2p-i-la,7,1706.193009
3072,3072,3072,256,1,2,p2p-i-la,8,1706.193009
3072,3072,3072,256,1,2,p2p-i-la,9,1706.193009
3072,3072,3072,256,1,2,p2p-i-la,10,1706.193009
3072,3072,3072,256,1,2,p2p-i-la,11,1712.059073
3072,3072,3072,256,1,2,p2p-i-la,12,1712.059073
256,256,256,256,1,4,p2p,0,27.312876
256,256,256,256,1,4,bcast,0,27.562305
256,256,256,256,1,4,p2p-i-la,1,52.011784
512,512,512,256,1,4,p2p,0,56.720108
512,512,512,256,1,4,bcast,0,63.075873
512,512,512,256,1,4,p2p-i-la,1,130.962122
512,512,512,256,1,4,p2p-i-la,2,130.962122
1024,1024,1024,256,1,4,p2p,0,105.988257
1024,1024,1024,256,1,4,bcast,0,132.754475
1024,1024,1024,256,1,4,p2p-i-la,1,262.869214
1024,1024,1024,256,1,4,p2p-i-la,2,250.163334
1024,1024,1024,256,1,4,p2p-i-la,3,280.055469
1024,1024,1024,256,1,4,p2p-i-la,4,280.055469
1536,1536,1536,256,1,4,p2p,0,163.959898
1536,1536,1536,256,1,4,bcast,0,201.080693
1536,1536,1536,256,1,4,p2p-i-la,1,404.263155
1536,1536,1536,256,1,4,p2p-i-la,2,418.774614
1536,1536,1536,256,1,4,p2p-i-la,3,423.966341
1536,1536,1536,256,1,4,p2p-i-la,4,407.779137
1536,1536,1536,256,1,4,p2p-i-la,5,425.538229
1536,1536,1536,256,1,4,p2p-i-la,6,425.538229
2048,2048,2048,256,1,4,p2p,0,211.532014
2048,2048,2048,256,1,4,bcast,0,269.029160
2048,2048,2048,256,1,4,p2p-i-la,1,545.658597
2048,2048,2048,256,1,4,p2p-i-la,2,519.180011
2048,2048,2048,256,1,4,p2p-i-la,3,559.874233
2048,2048,2048,256,1,4,p2p-i-la,4,522.212827
2048,2048,2048,256,1,4,p2p-i-la,5,552.187587
2048,2048,2048,256,1,4,p2p-i-la,6,536.969780
2048,2048,2048,256,1,4,p2p-i-la,7,569.974795
2048,2048,2048,256,1,4,p2p-i-la,8,569.974795
3072,3072,3072,256,1,4,p2p,0,316.367414
3072,3072,3072,256,1,4,bcast,0,404.537016
3072,3072,3072,256,1,4,p2p-i-la,1,801.271388
3072,3072,3072,256,1,4,p2p-i-la,2,799.944920
3072,3072,3072,256,1,4,p2p-i-la,3,824.034110
3072,3072,3072,256,1,4,p2p-i-la,4,801.079044
3072,3072,3072,256,1,4,p2p-i-la,5,852.903995
3072,3072,3072,256,1,4,p2p-i-la,6,841.594866
3072,3072,3072,256,1,4,p2p-i-la,7,848.413375
3072,3072,3072,256,1,4,p2p-i-la,8,807.649115
3072,3072,3072,256,1,4,p2p-i-la,9,840.003790
3072,3072,3072,256,1,4,p2p-i-la,10,823.770860
3072,3072,3072,256,1,4,p2p-i-la,11,857.759479
3072,3072,3072,256,1,4,p2p-i-la,12,857.759479
256,256,256,256,1,5,p2p,0,19.790206
256,256,256,256,1,5,bcast,0,19.684344
256,256,256,256,1,5,p2p-i-la,1,38.162748
512,512,512,256,1,5,p2p,0,42.156192
512,512,512,256,1,5,bcast,0,52.701461
512,512,512,256,1,5,p2p-i-la,1,106.609569
512,512,512,256,1,5,p2p-i-la,2,106.609569
1024,1024,1024,256,1,5,p2p,0,78.870146
1024,1024,1024,256,1,5,bcast,0,94.009484
1024,1024,1024,256,1,5,p2p-i-la,1,213.022591
1024,1024,1024,256,1,5,p2p-i-la,2,192.947224
1024,1024,1024,256,1,5,p2p-i-la,3,225.082717
1024,1024,1024,256,1,5,p2p-i-la,4,225.082717
1536,1536,1536,256,1,5,p2p,0,117.740369
1536,1536,1536,256,1,5,bcast,0,143.760950
1536,1536,1536,256,1,5,p2p-i-la,1,330.827393
1536,1536,1536,256,1,5,p2p-i-la,2,341.462630
1536,1536,1536,256,1,5,p2p-i-la,3,333.123079
1536,1536,1536,256,1,5,p2p-i-la,4,341.139076
1536,1536,1536,256,1,5,p2p-i-la,5,341.139076
1536,1536,1536,256,1,5,p2p-i-la,6,341.139076
2048,2048,2048,256,1,5,p2p,0,155.830748
2048,2048,2048,256,1,5,bcast,0,190.374283
2048,2048,2048,256,1,5,p2p-i-la,1,441.549160
2048,2048,2048,256,1,5,p2p-i-la,2,433.980831
2048,2048,2048,256,1,5,p2p-i-la,3,456.515386
2048,2048,2048,256,1,5,p2p-i-la,4,455.829742
2048,2048,2048,256,1,5,p2p-i-la,5,434.873949
2048,2048,2048,256,1,5,p2p-i-la,6,456.515386
2048,2048,2048,256,1,5,p2p-i-la,7,456.515612
2048,2048,2048,256,1,5,p2p-i-la,8,456.515612
3072,3072,3072,256,1,5,p2p,0,234.024721
3072,3072,3072,256,1,5,bcast,0,290.358554
3072,3072,3072,256,1,5,p2p-i-la,1,687.591416
3072,3072,3072,256,1,5,p2p-i-la,2,707.579667
3072,3072,3072,256,1,5,p2p-i-la,3,707.343572
3072,3072,3072,256,1,5,p2p-i-la,4,709.879826
3072,3072,3072,256,1,5,p2p-i-la,5,709.879502
3072,3072,3072,256,1,5,p2p-i-la,6,710.203160
3072,3072,3072,256,1,5,p2p-i-la,7,710.167126
3072,3072,3072,256,1,5,p2p-i-la,8,710.365424
3072,3072,3072,256,1,5,p2p-i-la,9,710.190327
3072,3072,3072,256,1,5,p2p-i-la,10,710.190327
3072,3072,3072,256,1,5,p2p-i-la,11,710.190327
3072,3072,3072,256,1,5,p2p-i-la,12,710.190327
256,256,256,256,1,6,p2p,0,15.516667
256,256,256,256,1,6,bcast,0,16.794501
256,256,256,256,1,6,p2p-i-la,1,38.162748
512,512,512,256,1,6,p2p,0,31.698518
512,512,512,256,1,6,bcast,0,41.716419
512,512,512,256,1,6,p2p-i-la,1,89.893224
512,512,512,256,1,6,p2p-i-la,2,89.893224
1024,1024,1024,256,1,6,p2p,0,60.601399
1024,1024,1024,256,1,6,bcast,0,85.569385
1024,1024,1024,256,1,6,p2p-i-la,1,184.465980
1024,1024,1024,256,1,6,p2p-i-la,2,168.821744
1024,1024,1024,256,1,6,p2p-i-la,3,188.149972
1024,1024,1024,256,1,6,p2p-i-la,4,188.149972
1536,1536,1536,256,1,6,p2p,0,85.107625
1536,1536,1536,256,1,6,bcast,0,120.084085
1536,1536,1536,256,1,6,p2p-i-la,1,258.518054
1536,1536,1536,256,1,6,p2p-i-la,2,283.314100
1536,1536,1536,256,1,6,p2p-i-la,3,273.158713
1536,1536,1536,256,1,6,p2p-i-la,4,284.677371
1536,1536,1536,256,1,6,p2p-i-la,5,284.677725
1536,1536,1536,256,1,6,p2p-i-la,6,284.677725
2048,2048,2048,256,1,6,p2p,0,117.209201
2048,2048,2048,256,1,6,bcast,0,164.164378
2048,2048,2048,256,1,6,p2p-i-la,1,366.753665
2048,2048,2048,256,1,6,p2p-i-la,2,364.538028
2048,2048,2048,256,1,6,p2p-i-la,3,380.474365
2048,2048,2048,256,1,6,p2p-i-la,4,380.507107
2048,2048,2048,256,1,6,p2p-i-la,5,380.727756
2048,2048,2048,256,1,6,p2p-i-la,6,380.728165
2048,2048,2048,256,1,6,p2p-i-la,7,380.728039
2048,2048,2048,256,1,6,p2p-i-la,8,380.728039
3072,3072,3072,256,1,6,p2p,0,169.147179
3072,3072,3072,256,1,6,bcast,0,241.197177
3072,3072,3072,256,1,6,p2p-i-la,1,519.553586
3072,3072,3072,256,1,6,p2p-i-la,2,537.360195
3072,3072,3072,256,1,6,p2p-i-la,3,556.221142
3072,3072,3072,256,1,6,p2p-i-la,4,561.617088
3072,3072,3072,256,1,6,p2p-i-la,5,569.898519
3072,3072,3072,256,1,6,p2p-i-la,6,554.794744
3072,3072,3072,256,1,6,p2p-i-la,7,564.485588
3072,3072,3072,256,1,6,p2p-i-la,8,566.016367
3072,3072,3072,256,1,6,p2p-i-la,9,559.402217
3072,3072,3072,256,1,6,p2p-i-la,10,572.338768
3072,3072,3072,256,1,6,p2p-i-la,11,572.338937
3072,3072,3072,256,1,6,p2p-i-la,12,572.338937
256,256,256,256,1,12,p2p,0,6.027755
256,256,256,256,1,12,bcast,0,8.716448
256,256,256,256,1,12,p2p-i-la,1,18.277329
512,512,512,256,1,12,p2p,0,12.451323
512,512,512,256,1,12,bcast,0,24.383095
512,512,512,256,1,12,p2p-i-la,1,46.158126
512,512,512,256,1,12,p2p-i-la,2,46.158126
1024,1024,1024,256,1,12,p2p,0,23.967363
1024,1024,1024,256,1,12,bcast,0,50.483930
1024,1024,1024,256,1,12,p2p-i-la,1,94.725400
1024,1024,1024,256,1,12,p2p-i-la,2,89.769910
1024,1024,1024,256,1,12,p2p-i-la,3,94.725400
1024,1024,1024,256,1,12,p2p-i-la,4,94.725400
1536,1536,1536,256,1,12,p2p,0,34.739719
1536,1536,1536,256,1,12,bcast,0,72.428951
1536,1536,1536,256,1,12,p2p-i-la,1,136.449467
1536,1536,1536,256,1,12,p2p-i-la,2,142.190165
1536,1536,1536,256,1,12,p2p-i-la,3,140.769055
1536,1536,1536,256,1,12,p2p-i-la,4,142.778192
1536,1536,1536,256,1,12,p2p-i-la,5,142.778370
1536,1536,1536,256,1,12,p2p-i-la,6,142.778370
2048,2048,2048,256,1,12,p2p,0,44.305656
2048,2048,2048,256,1,12,bcast,0,95.255987
2048,2048,2048,256,1,12,p2p-i-la,1,164.961484
2048,2048,2048,256,1,12,p2p-i-la,2,188.372385
2048,2048,2048,256,1,12,p2p-i-la,3,187.266734
2048,2048,2048,256,1,12,p2p-i-la,4,188.221603
2048,2048,2048,256,1,12,p2p-i-la,5,190.695069
2048,2048,2048,256,1,12,p2p-i-la,6,188.164190
2048,2048,2048,256,1,12,p2p-i-la,7,190.695069
2048,2048,2048,256,1,12,p2p-i-la,8,190.695069
3072,3072,3072,256,1,12,p2p,0,62.022932
3072,3072,3072,256,1,12,bcast,0,135.777419
3072,3072,3072,256,1,12,p2p-i-la,1,227.629288
3072,3072,3072,256,1,12,p2p-i-la,2,281.465753
3072,3072,3072,256,1,12,p2p-i-la,3,286.883807
3072,3072,3072,256,1,12,p2p-i-la,4,292.447359
3072,3072,3072,256,1,12,p2p-i-la,5,291.937835
3072,3072,3072,256,1,12,p2p-i-la,6,289.974173
3072,3072,3072,256,1,12,p2p-i-la,7,294.383537
3072,3072,3072,256,1,12,p2p-i-la,8,294.565342
3072,3072,3072,256,1,12,p2p-i-la,9,293.151809
3072,3072,3072,256,1,12,p2p-i-la,10,294.565320
3072,3072,3072,256,1,12,p2p-i-la,11,294.565431
3072,3072,3072,256,1,12,p2p-i-la,12,294.565431
256,256,256,256,1,16,p2p,0,4.175092
256,256,256,256,1,16,bcast,0,6.659670
256,256,256,256,1,16,p2p-i-la,1,16.053900
512,512,512,256,1,16,p2p,0,8.429460
512,512,512,256,1,16,bcast,0,17.982588
512,512,512,256,1,16,p2p-i-la,1,34.823495
512,512,512,256,1,16,p2p-i-la,2,34.823495
1024,1024,1024,256,1,16,p2p,0,16.432593
1024,1024,1024,256,1,16,bcast,0,35.622544
1024,1024,1024,256,1,16,p2p-i-la,1,71.198750
1024,1024,1024,256,1,16,p2p-i-la,2,69.909392
1024,1024,1024,256,1,16,p2p-i-la,3,71.151418
1024,1024,1024,256,1,16,p2p-i-la,4,71.151418
1536,1536,1536,256,1,16,p2p,0,23.853961
1536,1536,1536,256,1,16,bcast,0,54.884105
1536,1536,1536,256,1,16,p2p-i-la,1,101.441172
1536,1536,1536,256,1,16,p2p-i-la,2,107.155861
1536,1536,1536,256,1,16,p2p-i-la,3,106.571478
1536,1536,1536,256,1,16,p2p-i-la,4,107.155755
1536,1536,1536,256,1,16,p2p-i-la,5,107.155909
1536,1536,1536,256,1,16,p2p-i-la,6,107.155909
2048,2048,2048,256,1,16,p2p,0,30.828440
2048,2048,2048,256,1,16,bcast,0,73.795085
2048,2048,2048,256,1,16,p2p-i-la,1,130.665450
2048,2048,2048,256,1,16,p2p-i-la,2,141.866960
2048,2048,2048,256,1,16,p2p-i-la,3,142.044963
2048,2048,2048,256,1,16,p2p-i-la,4,142.505429
2048,2048,2048,256,1,16,p2p-i-la,5,143.099566
2048,2048,2048,256,1,16,p2p-i-la,6,143.099548
2048,2048,2048,256,1,16,p2p-i-la,7,143.075610
2048,2048,2048,256,1,16,p2p-i-la,8,143.075610
3072,3072,3072,256,1,16,p2p,0,43.283122
3072,3072,3072,256,1,16,bcast,0,110.029425
3072,3072,3072,256,1,16,p2p-i-la,1,173.717918
3072,3072,3072,256,1,16,p2p-i-la,2,207.594848
3072,3072,3072,256,1,16,p2p-i-la,3,212.983823
3072,3072,3072,256,1,16,p2p-i-la,4,214.253240
3072,3072,3072,256,1,16,p2p-i-la,5,214.829477
3072,3072,3072,256,1,16,p2p-i-la,6,214.783657
3072,3072,3072,256,1,16,p2p-i-la,7,214.771328
3072,3072,3072,256,1,16,p2p-i-la,8,214.829477
3072,3072,3072,256,1,16,p2p-i-la,9,214.080620
3072,3072,3072,256,1,16,p2p-i-la,10,214.829430
3072,3072,3072,256,1,16,p2p-i-la,11,214.829525
3072,3072,3072,256,1,16,p2p-i-la,12,214.829525
256,256,256,256,2,1,p2p,0,85.845439
256,256,256,256,2,1,bcast,0,68.240671
256,256,256,256,2,1,p2p-i-la,1,85.845439
512,512,512,256,2,1,p2p,0,186.094082
512,512,512,256,2,1,bcast,0,173.935047
512,512,512,256,2,1,p2p-i-la,1,245.558325
512,512,512,256,2,1,p2p-i-la,2,245.558325
1024,1024,1024,256,2,1,p2p,0,380.161131
1024,1024,1024,256,2,1,bcast,0,373.493988
1024,1024,1024,256,2,1,p2p-i-la,1,534.362970
1024,1024,1024,256,2,1,p2p-i-la,2,534.362970
1024,1024,1024,256,2,1,p2p-i-la,3,550.307032
1024,1024,1024,256,2,1,p2p-i-la,4,550.307032
1536,1536,1536,256,2,1,p2p,0,572.512873
1536,1536,1536,256,2,1,bcast,0,567.988675
1536,1536,1536,256,2,1,p2p-i-la,1,822.005393
1536,1536,1536,256,2,1,p2p-i-la,2,833.005720
1536,1536,1536,256,2,1,p2p-i-la,3,833.005720
1536,1536,1536,256,2,1,p2p-i-la,4,833.005720
1536,1536,1536,256,2,1,p2p-i-la,5,844.304459
1536,1536,1536,256,2,1,p2p-i-la,6,844.304459
2048,2048,2048,256,2,1,p2p,0,764.416099
2048,2048,2048,256,2,1,bcast,0,761.001656
2048,2048,2048,256,2,1,p2p-i-la,1,1109.213101
2048,2048,2048,256,2,1,p2p-i-la,2,1117.614931
2048,2048,2048,256,2,1,p2p-i-la,3,1126.145014
2048,2048,2048,256,2,1,p2p-i-la,4,1126.145014
2048,2048,2048,256,2,1,p2p-i-la,5,1126.145014
2048,2048,2048,256,2,1,p2p-i-la,6,1126.145014
2048,2048,2048,256,2,1,p2p-i-la,7,1134.806308
2048,2048,2048,256,2,1,p2p-i-la,8,1134.806308
3072,3072,3072,256,2,1,p2p,0,1147.768534
3072,3072,3072,256,2,1,bcast,0,1145.482065
3072,3072,3072,256,2,1,p2p-i-la,1,1683.125662
3072,3072,3072,256,2,1,p2p-i-la,2,1694.580839
3072,3072,3072,256,2,1,p2p-i-la,3,1700.367191
3072,3072,3072,256,2,1,p2p-i-la,4,1700.367191
3072,3072,3072,256,2,1,p2p-i-la,5,1706.193009
3072,3072,3072,256,2,1,p2p-i-la,6,1706.193009
3072,3072,3072,256,2,1,p2p-i-la,7,1706.193009
3072,3072,3072,256,2,1,p2p-i-la,8,1706.193009
3072,3072,3072,256,2,1,p2p-i-la,9,1706.193009
3072,3072,3072,256,2,1,p2p-i-la,10,1706.193009
3072,3072,3072,256,2,1,p2p-i-la,11,1712.059073
3072,3072,3072,256,2,1,p2p-i-la,12,1712.059073
256,256,256,256,2,2,p2p,0,44.060662
256,256,256,256,2,2,bcast,0,28.810122
256,256,256,256,2,2,p2p-i-la,1,85.845439
512,512,512,256,2,2,p2p,0,137.677928
512,512,512,256,2,2,bcast,0,114.088234
512,512,512,256,2,2,p2p-i-la,1,236.825481
512,512,512,256,2,2,p2p-i-la,2,236.825481
1024,1024,1024,256,2,2,p2p,0,252.876724
1024,1024,1024,256,2,2,bcast,0,241.416262
1024,1024,1024,256,2,2,p2p-i-la,1,429.885811
1024,1024,1024,256,2,2,p2p-i-la,2,476.463411
1024,1024,1024,256,2,2,p2p-i-la,3,544.680613
1024,1024,1024,256,2,2,p2p-i-la,4,544.680613
1536,1536,1536,256,2,2,p2p,0,396.003448
1536,1536,1536,256,2,2,bcast,0,387.468722
1536,1536,1536,256,2,2,p2p-i-la,1,630.335887
1536,1536,1536,256,2,2,p2p-i-la,2,668.124172
1536,1536,1536,256,2,2,p2p-i-la,3,714.372606
1536,1536,1536,256,2,2,p2p-i-la,4,769.140847
1536,1536,1536,256,2,2,p2p-i-la,5,840.358365
1536,1536,1536,256,2,2,p2p-i-la,6,840.358365
2048,2048,2048,256,2,2,p2p,0,509.473293
2048,2048,2048,256,2,2,bcast,0,503.454391
2048,2048,2048,256,2,2,p2p-i-la,1,818.923757
2048,2048,2048,256,2,2,p2p-i-la,2,854.967873
2048,2048,2048,256,2,2,p2p-i-la,3,902.240430
2048,2048,2048,256,2,2,p2p-i-la,4,948.904440
2048,2048,2048,256,2,2,p2p-i-la,5,1000.658657
2048,2048,2048,256,2,2,p2p-i-la,6,1059.699355
2048,2048,2048,256,2,2,p2p-i-la,7,1131.792773
2048,2048,2048,256,2,2,p2p-i-la,8,1131.792773
3072,3072,3072,256,2,2,p2p,0,765.285251
3072,3072,3072,256,2,2,bcast,0,761.234832
3072,3072,3072,256,2,2,p2p-i-la,1,1198.798456
3072,3072,3072,256,2,2,p2p-i-la,2,1240.456772
3072,3072,3072,256,2,2,p2p-i-la,3,1279.777822
3072,3072,3072,256,2,2,p2p-i-la,4,1318.608803
3072,3072,3072,256,2,2,p2p-i-la,5,1365.854474
3072,3072,3072,256,2,2,p2p-i-la,6,1412.593171
3072,3072,3072,256,2,2,p2p-i-la,7,1462.643944
3072,3072,3072,256,2,2,p2p-i-la,8,1516.371784
3072,3072,3072,256,2,2,p2p-i-la,9,1574.197357
3072,3072,3072,256,2,2,p2p-i-la,10,1637.539232
3072,3072,3072,256,2,2,p2p-i-la,11,1710.023649
3072,3072,3072,256,2,2,p2p-i-la,12,1710.023649
256,256,256,256,2,4,p2p,0,19.558000
256,256,256,256,2,4,bcast,0,17.897559
256,256,256,256,2,4,p2p-i-la,1,38.162748
512,512,512,256,2,4,p2p,0,47.402511
512,512,512,256,2,4,bcast,0,45.353710
512,512,512,256,2,4,p2p-i-la,1,89.290312
512,512,512,256,2,4,p2p-i-la,2,89.290312
1024,1024,1024,256,2,4,p2p,0,108.162825
1024,1024,1024,256,2,4,bcast,0,114.613193
1024,1024,1024,256,2,4,p2p-i-la,1,225.031887
1024,1024,1024,256,2,4,p2p-i-la,2,225.081157
1024,1024,1024,256,2,4,p2p-i-la,3,224.608042
1024,1024,1024,256,2,4,p2p-i-la,4,224.608042
1536,1536,1536,256,2,4,p2p,0,158.808685
1536,1536,1536,256,2,4,bcast,0,170.185948
1536,1536,1536,256,2,4,p2p-i-la,1,314.079338
1536,1536,1536,256,2,4,p2p-i-la,2,319.216955
1536,1536,1536,256,2,4,p2p-i-la,3,319.699407
1536,1536,1536,256,2,4,p2p-i-la,4,312.409933
1536,1536,1536,256,2,4,p2p-i-la,5,319.699854
1536,1536,1536,256,2,4,p2p-i-la,6,319.699854
2048,2048,2048,256,2,4,p2p,0,215.720228
2048,2048,2048,256,2,4,bcast,0,240.416118
2048,2048,2048,256,2,4,p2p-i-la,1,438.469434
2048,2048,2048,256,2,4,p2p-i-la,2,453.368621
2048,2048,2048,256,2,4,p2p-i-la,3,455.929831
2048,2048,2048,256,2,4,p2p-i-la,4,450.667068
2048,2048,2048,256,2,4,p2p-i-la,5,456.514799
2048,2048,2048,256,2,4,p2p-i-la,6,456.514799
2048,2048,2048,256,2,4,p2p-i-la,7,456.271124
2048,2048,2048,256,2,4,p2p-i-la,8,456.271124
3072,3072,3072,256,2,4,p2p,0,318.928130
3072,3072,3072,256,2,4,bcast,0,365.465843
3072,3072,3072,256,2,4,p2p-i-la,1,658.504735
3072,3072,3072,256,2,4,p2p-i-la,2,681.820983
3072,3072,3072,256,2,4,p2p-i-la,3,685.765530
3072,3072,3072,256,2,4,p2p-i-la,4,669.611269
3072,3072,3072,256,2,4,p2p-i-la,5,686.243012
3072,3072,3072,256,2,4,p2p-i-la,6,686.254328
3072,3072,3072,256,2,4,p2p-i-la,7,686.272725
3072,3072,3072,256,2,4,p2p-i-la,8,680.743257
3072,3072,3072,256,2,4,p2p-i-la,9,686.566367
3072,3072,3072,256,2,4,p2p-i-la,10,686.566367
3072,3072,3072,256,2,4,p2p-i-la,11,686.402986
3072,3072,3072,256,2,4,p2p-i-la,12,686.402986
256,256,256,256,2,5,p2p,0,15.373323
256,256,256,256,2,5,bcast,0,13.967161
256,256,256,256,2,5,p2p-i-la,1,38.162748
512,512,512,256,2,5,p2p,0,36.110040
512,512,512,256,2,5,bcast,0,38.337113
512,512,512,256,2,5,p2p-i-la,1,82.839288
512,512,512,256,2,5,p2p-i-la,2,82.839288
1024,1024,1024,256,2,5,p2p,0,82.476388
1024,1024,1024,256,2,5,bcast,0,93.602655
1024,1024,1024,256,2,5,p2p-i-la,1,171.845934
1024,1024,1024,256,2,5,p2p-i-la,2,173.126869
1024,1024,1024,256,2,5,p2p-i-la,3,187.817917
1024,1024,1024,256,2,5,p2p-i-la,4,187.817917
1536,1536,1536,256,2,5,p2p,0,120.319286
1536,1536,1536,256,2,5,bcast,0,140.812804
1536,1536,1536,256,2,5,p2p-i-la,1,277.441103
1536,1536,1536,256,2,5,p2p-i-la,2,294.325843
1536,1536,1536,256,2,5,p2p-i-la,3,288.300572
1536,1536,1536,256,2,5,p2p-i-la,4,296.165145
1536,1536,1536,256,2,5,p2p-i-la,5,301.047344
1536,1536,1536,256,2,5,p2p-i-la,6,301.047344
2048,2048,2048,256,2,5,p2p,0,158.059666
2048,2048,2048,256,2,5,bcast,0,188.971679
2048,2048,2048,256,2,5,p2p-i-la,1,349.759525
2048,2048,2048,256,2,5,p2p-i-la,2,363.355714
2048,2048,2048,256,2,5,p2p-i-la,3,358.077541
2048,2048,2048,256,2,5,p2p-i-la,4,369.074362
2048,2048,2048,256,2,5,p2p-i-la,5,372.824304
2048,2048,2048,256,2,5,p2p-i-la,6,364.473291
2048,2048,2048,256,2,5,p2p-i-la,7,380.557566
2048,2048,2048,256,2,5,p2p-i-la,8,380.557566
3072,3072,3072,256,2,5,p2p,0,237.101436
3072,3072,3072,256,2,5,bcast,0,288.323857
3072,3072,3072,256,2,5,p2p-i-la,1,547.399823
3072,3072,3072,256,2,5,p2p-i-la,2,557.366132
