m,n,k,b,p,q,algo,lookahead,gflops
256,256,256,256,1,1,p2p,0,3355443.220393
256,256,256,256,1,1,bcast,0,3355443.220393
256,256,256,256,1,1,p2p-i-la,1,3355443.220393
512,512,512,256,1,1,p2p,0,26843545.763141
512,512,512,256,1,1,bcast,0,26843545.763141
512,512,512,256,1,1,p2p-i-la,1,26843545.763141
512,512,512,256,1,1,p2p-i-la,2,26843545.763141
1024,1024,1024,256,1,1,p2p,0,214748366.105127
1024,1024,1024,256,1,1,bcast,0,214748366.105127
1024,1024,1024,256,1,1,p2p-i-la,1,214748366.105127
1024,1024,1024,256,1,1,p2p-i-la,2,214748366.105127
1024,1024,1024,256,1,1,p2p-i-la,3,214748366.105127
1024,1024,1024,256,1,1,p2p-i-la,4,214748366.105127
1536,1536,1536,256,1,1,p2p,0,724775735.604803
1536,1536,1536,256,1,1,bcast,0,724775735.604803
1536,1536,1536,256,1,1,p2p-i-la,1,724775735.604803
1536,1536,1536,256,1,1,p2p-i-la,2,724775735.604803
1536,1536,1536,256,1,1,p2p-i-la,3,724775735.604803
1536,1536,1536,256,1,1,p2p-i-la,4,724775735.604803
1536,1536,1536,256,1,1,p2p-i-la,5,724775735.604803
1536,1536,1536,256,1,1,p2p-i-la,6,724775735.604803
2048,2048,2048,256,1,1,p2p,0,1717986928.841016
2048,2048,2048,256,1,1,bcast,0,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,1,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,2,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,3,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,4,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,5,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,6,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,7,1717986928.841016
2048,2048,2048,256,1,1,p2p-i-la,8,1717986928.841016
3072,3072,3072,256,1,1,p2p,0,5798205884.838428
3072,3072,3072,256,1,1,bcast,0,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,1,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,2,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,3,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,4,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,5,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,6,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,7,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,8,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,9,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,10,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,11,5798205884.838428
3072,3072,3072,256,1,1,p2p-i-la,12,5798205884.838428
256,256,256,256,1,2,p2p,0,85.845439
256,256,256,256,1,2,bcast,0,68.240671
256,256,256,256,1,2,p2p-i-la,1,85.845439
512,512,512,256,1,2,p2p,0,186.094082
512,512,512,256,1,2,bcast,0,173.935047
512,512,512,256,1,2,p2p-i-la,1,245.558325
512,512,512,256,1,2,p2p-i-la,2,245.558325
1024,1024,1024,256,1,2,p2p,0,380.161131
1024,1024,1024,256,1,2,bcast,0,373.493988
1024,1024,1024,256,1,2,p2p-i-la,1,534.362970
1024,1024,1024,256,1,2,p2p-i-la,2,534.362970
1024,1024,1024,256,1,2,p2p-i-la,3,550.307032
1024,1024,1024,256,1,2,p2p-i-la,4,550.307032
1536,1536,1536,256,1,2,p2p,0,572.512873
1536,1536,1536,256,1,2,bcast,0,567.988675
1536,1536,1536,256,1,2,p2p-i-la,1,822.005393
1536,1536,1536,256,1,2,p2p-i-la,2,833.005720
1536,1536,1536,256,1,2,p2p-i-la,3,833.005720
1536,1536,1536,256,1,2,p2p-i-la,4,833.005720
1536,1536,1536,256,1,2,p2p-i-la,5,844.304459
1536,1536,1536,256,1,2,p2p-i-la,6,844.304459
2048,2048,2048,256,1,2,p2p,0,764.416099
2048,2048,2048,256,1,2,bcast,0,761.001656
2048,2048,2048,256,1,2,p2p-i-la,1,1109.213101
2048,2048,2048,256,1,2,p2p-i-la,2,1117.614931
2048,2048,2048,256,1,2,p2p-i-la,3,1126.145014
2048,2048,2048,256,1,2,p2p-i-la,4,1126.145014
2048,2048,2048,256,1,2,p2p-i-la,5,1126.145014
2048,2048,2048,256,1,2,p2p-i-la,6,1126.145014
2048,2048,2048,256,1,2,p2p-i-la,7,1134.806308
2048,2048,2048,256,1,2,p2p-i-la,8,1134.806308
3072,3072,3072,256,1,2,p2p,0,1147.768534
3072,3072,3072,256,1,2,bcast,0,1145.482065
3072,3072,3072,256,1,2,p2p-i-la,1,1683.125662
3072,3072,3072,256,1,2,p2p-i-la,2,1694.580839
3072,3072,3072,256,1,2,p2p-i-la,3,1700.367191
3072,3072,3072,256,1,2,p2p-i-la,4,1700.367191
3072,3072,3072,256,1,2,p2p-i-la,5,1706.193009
3072,3072,3072,256,1,2,p2p-i-la,6,1706.193009
3072,3072,3072,256,1,2,p2p-i-la,7,1706.193009
3072,3072,3072,256,1,2,p2p-i-la,8,1706.193009
3072,3072,3072,256,1,2,p2p-i-la,9,1706.193009
3072,3072,3072,256,1,2,p2p-i-la,10,1706.193009
3072,3072,3072,256,1,2,p2p-i-la,11,1712.059073
3072,3072,3072,256,1,2,p2p-i-la,12,1712.059073
256,256,256,256,1,4,p2p,0,22.648357
256,256,256,256,1,4,bcast,0,27.951355
256,256,256,256,1,4,p2p-i-la,1,37.307889
512,512,512,256,1,4,p2p,0,51.438966
512,512,512,256,1,4,bcast,0,65.135822
512,512,512,256,1,4,p2p-i-la,1,128.437311
512,512,512,256,1,4,p2p-i-la,2,128.437311
1024,1024,1024,256,1,4,p2p,0,105.272253
1024,1024,1024,256,1,4,bcast,0,140.030805
1024,1024,1024,256,1,4,p2p-i-la,1,245.603835
1024,1024,1024,256,1,4,p2p-i-la,2,245.113814
1024,1024,1024,256,1,4,p2p-i-la,3,278.592150
1024,1024,1024,256,1,4,p2p-i-la,4,278.592150
1536,1536,1536,256,1,4,p2p,0,158.461558
1536,1536,1536,256,1,4,bcast,0,213.001148
1536,1536,1536,256,1,4,p2p-i-la,1,386.677031
1536,1536,1536,256,1,4,p2p-i-la,2,415.603308
1536,1536,1536,256,1,4,p2p-i-la,3,423.177886
1536,1536,1536,256,1,4,p2p-i-la,4,420.594754
1536,1536,1536,256,1,4,p2p-i-la,5,424.534275
1536,1536,1536,256,1,4,p2p-i-la,6,424.534275
2048,2048,2048,256,1,4,p2p,0,210.871872
2048,2048,2048,256,1,4,bcast,0,285.406846
2048,2048,2048,256,1,4,p2p-i-la,1,487.436455
2048,2048,2048,256,1,4,p2p-i-la,2,524.411651
2048,2048,2048,256,1,4,p2p-i-la,3,540.834180
2048,2048,2048,256,1,4,p2p-i-la,4,522.409225
2048,2048,2048,256,1,4,p2p-i-la,5,521.448697
2048,2048,2048,256,1,4,p2p-i-la,6,534.018065
2048,2048,2048,256,1,4,p2p-i-la,7,569.214158
2048,2048,2048,256,1,4,p2p-i-la,8,569.214158
3072,3072,3072,256,1,4,p2p,0,315.728838
3072,3072,3072,256,1,4,bcast,0,429.628735
3072,3072,3072,256,1,4,p2p-i-la,1,739.063336
3072,3072,3072,256,1,4,p2p-i-la,2,807.850247
3072,3072,3072,256,1,4,p2p-i-la,3,763.840053
3072,3072,3072,256,1,4,p2p-i-la,4,791.105244
3072,3072,3072,256,1,4,p2p-i-la,5,794.491128
3072,3072,3072,256,1,4,p2p-i-la,6,808.540758
3072,3072,3072,256,1,4,p2p-i-la,7,824.370787
3072,3072,3072,256,1,4,p2p-i-la,8,807.256531
3072,3072,3072,256,1,4,p2p-i-la,9,806.793226
3072,3072,3072,256,1,4,p2p-i-la,10,821.706389
3072,3072,3072,256,1,4,p2p-i-la,11,857.248686
3072,3072,3072,256,1,4,p2p-i-la,12,857.248686
256,256,256,256,1,5,p2p,0,15.241430
256,256,256,256,1,5,bcast,0,16.119542
256,256,256,256,1,5,p2p-i-la,1,29.085364
512,512,512,256,1,5,p2p,0,34.392027
512,512,512,256,1,5,bcast,0,45.229075
512,512,512,256,1,5,p2p-i-la,1,88.110825
512,512,512,256,1,5,p2p-i-la,2,88.110825
1024,1024,1024,256,1,5,p2p,0,75.421289
1024,1024,1024,256,1,5,bcast,0,97.403402
1024,1024,1024,256,1,5,p2p-i-la,1,180.413633
1024,1024,1024,256,1,5,p2p-i-la,2,203.791271
1024,1024,1024,256,1,5,p2p-i-la,3,223.665434
1024,1024,1024,256,1,5,p2p-i-la,4,223.665434
1536,1536,1536,256,1,5,p2p,0,107.440376
1536,1536,1536,256,1,5,bcast,0,140.200641
1536,1536,1536,256,1,5,p2p-i-la,1,281.258174
1536,1536,1536,256,1,5,p2p-i-la,2,296.371165
1536,1536,1536,256,1,5,p2p-i-la,3,313.874960
1536,1536,1536,256,1,5,p2p-i-la,4,339.849752
1536,1536,1536,256,1,5,p2p-i-la,5,340.171905
1536,1536,1536,256,1,5,p2p-i-la,6,340.171905
2048,2048,2048,256,1,5,p2p,0,146.589118
2048,2048,2048,256,1,5,bcast,0,192.152639
2048,2048,2048,256,1,5,p2p-i-la,1,389.352758
2048,2048,2048,256,1,5,p2p-i-la,2,391.625773
2048,2048,2048,256,1,5,p2p-i-la,3,423.743297
2048,2048,2048,256,1,5,p2p-i-la,4,433.599031
2048,2048,2048,256,1,5,p2p-i-la,5,424.049318
2048,2048,2048,256,1,5,p2p-i-la,6,422.215506
2048,2048,2048,256,1,5,p2p-i-la,7,455.783970
2048,2048,2048,256,1,5,p2p-i-la,8,455.783970
3072,3072,3072,256,1,5,p2p,0,216.426771
3072,3072,3072,256,1,5,bcast,0,288.614447
3072,3072,3072,256,1,5,p2p-i-la,1,581.122517
3072,3072,3072,256,1,5,p2p-i-la,2,595.763170
3072,3072,3072,256,1,5,p2p-i-la,3,615.335410
3072,3072,3072,256,1,5,p2p-i-la,4,661.108946
3072,3072,3072,256,1,5,p2p-i-la,5,653.407468
3072,3072,3072,256,1,5,p2p-i-la,6,653.363198
3072,3072,3072,256,1,5,p2p-i-la,7,653.435283
3072,3072,3072,256,1,5,p2p-i-la,8,664.004820
3072,3072,3072,256,1,5,p2p-i-la,9,685.912404
3072,3072,3072,256,1,5,p2p-i-la,10,686.075914
3072,3072,3072,256,1,5,p2p-i-la,11,686.076156
3072,3072,3072,256,1,5,p2p-i-la,12,686.076156
256,256,256,256,1,6,p2p,0,11.045082
256,256,256,256,1,6,bcast,0,15.375340
256,256,256,256,1,6,p2p-i-la,1,23.833001
512,512,512,256,1,6,p2p,0,24.723388
512,512,512,256,1,6,bcast,0,37.282008
512,512,512,256,1,6,p2p-i-la,1,67.056550
512,512,512,256,1,6,p2p-i-la,2,67.056550
1024,1024,1024,256,1,6,p2p,0,55.966650
1024,1024,1024,256,1,6,bcast,0,84.157754
1024,1024,1024,256,1,6,p2p-i-la,1,137.525565
1024,1024,1024,256,1,6,p2p-i-la,2,161.924778
1024,1024,1024,256,1,6,p2p-i-la,3,186.504216
1024,1024,1024,256,1,6,p2p-i-la,4,186.504216
1536,1536,1536,256,1,6,p2p,0,80.777280
1536,1536,1536,256,1,6,bcast,0,123.328686
1536,1536,1536,256,1,6,p2p-i-la,1,199.968347
1536,1536,1536,256,1,6,p2p-i-la,2,235.533833
1536,1536,1536,256,1,6,p2p-i-la,3,255.478086
1536,1536,1536,256,1,6,p2p-i-la,4,254.433819
1536,1536,1536,256,1,6,p2p-i-la,5,283.556194
1536,1536,1536,256,1,6,p2p-i-la,6,283.556194
2048,2048,2048,256,1,6,p2p,0,106.146484
2048,2048,2048,256,1,6,bcast,0,164.753946
2048,2048,2048,256,1,6,p2p-i-la,1,287.307276
2048,2048,2048,256,1,6,p2p-i-la,2,345.370863
2048,2048,2048,256,1,6,p2p-i-la,3,336.906403
2048,2048,2048,256,1,6,p2p-i-la,4,354.826415
2048,2048,2048,256,1,6,p2p-i-la,5,377.423529
2048,2048,2048,256,1,6,p2p-i-la,6,379.732124
2048,2048,2048,256,1,6,p2p-i-la,7,379.837212
2048,2048,2048,256,1,6,p2p-i-la,8,379.837212
3072,3072,3072,256,1,6,p2p,0,160.952687
3072,3072,3072,256,1,6,bcast,0,248.768648
3072,3072,3072,256,1,6,p2p-i-la,1,428.750066
3072,3072,3072,256,1,6,p2p-i-la,2,482.027615
3072,3072,3072,256,1,6,p2p-i-la,3,509.675916
3072,3072,3072,256,1,6,p2p-i-la,4,504.530314
3072,3072,3072,256,1,6,p2p-i-la,5,520.842595
3072,3072,3072,256,1,6,p2p-i-la,6,515.636944
3072,3072,3072,256,1,6,p2p-i-la,7,510.177307
3072,3072,3072,256,1,6,p2p-i-la,8,529.592737
3072,3072,3072,256,1,6,p2p-i-la,9,541.755494
3072,3072,3072,256,1,6,p2p-i-la,10,541.166739
3072,3072,3072,256,1,6,p2p-i-la,11,571.770582
3072,3072,3072,256,1,6,p2p-i-la,12,571.770582
256,256,256,256,1,12,p2p,0,3.195131
256,256,256,256,1,12,bcast,0,8.157080
256,256,256,256,1,12,p2p-i-la,1,11.438242
512,512,512,256,1,12,p2p,0,6.891341
512,512,512,256,1,12,bcast,0,21.259105
512,512,512,256,1,12,p2p-i-la,1,27.553046
512,512,512,256,1,12,p2p-i-la,2,27.553046
1024,1024,1024,256,1,12,p2p,0,15.426204
1024,1024,1024,256,1,12,bcast,0,40.702482
1024,1024,1024,256,1,12,p2p-i-la,1,56.208147
1024,1024,1024,256,1,12,p2p-i-la,2,61.501952
1024,1024,1024,256,1,12,p2p-i-la,3,70.679663
1024,1024,1024,256,1,12,p2p-i-la,4,70.679663
1536,1536,1536,256,1,12,p2p,0,25.171873
1536,1536,1536,256,1,12,bcast,0,67.737455
1536,1536,1536,256,1,12,p2p-i-la,1,84.970542
1536,1536,1536,256,1,12,p2p-i-la,2,94.210348
1536,1536,1536,256,1,12,p2p-i-la,3,103.309454
1536,1536,1536,256,1,12,p2p-i-la,4,114.996601
1536,1536,1536,256,1,12,p2p-i-la,5,128.001556
1536,1536,1536,256,1,12,p2p-i-la,6,128.001556
2048,2048,2048,256,1,12,p2p,0,35.031462
2048,2048,2048,256,1,12,bcast,0,88.814032
2048,2048,2048,256,1,12,p2p-i-la,1,114.075715
2048,2048,2048,256,1,12,p2p-i-la,2,126.063991
2048,2048,2048,256,1,12,p2p-i-la,3,143.778208
2048,2048,2048,256,1,12,p2p-i-la,4,154.907778
2048,2048,2048,256,1,12,p2p-i-la,5,166.776557
2048,2048,2048,256,1,12,p2p-i-la,6,174.542428
2048,2048,2048,256,1,12,p2p-i-la,7,182.612912
2048,2048,2048,256,1,12,p2p-i-la,8,182.612912
3072,3072,3072,256,1,12,p2p,0,50.107497
3072,3072,3072,256,1,12,bcast,0,127.867937
3072,3072,3072,256,1,12,p2p-i-la,1,172.939978
3072,3072,3072,256,1,12,p2p-i-la,2,188.408999
3072,3072,3072,256,1,12,p2p-i-la,3,207.731630
3072,3072,3072,256,1,12,p2p-i-la,4,221.522577
3072,3072,3072,256,1,12,p2p-i-la,5,238.551702
3072,3072,3072,256,1,12,p2p-i-la,6,244.671769
3072,3072,3072,256,1,12,p2p-i-la,7,249.088531
3072,3072,3072,256,1,12,p2p-i-la,8,251.231803
3072,3072,3072,256,1,12,p2p-i-la,9,257.466487
3072,3072,3072,256,1,12,p2p-i-la,10,267.344071
3072,3072,3072,256,1,12,p2p-i-la,11,286.021149
3072,3072,3072,256,1,12,p2p-i-la,12,286.021149
256,256,256,256,1,16,p2p,0,1.884411
256,256,256,256,1,16,bcast,0,7.429317
256,256,256,256,1,16,p2p-i-la,1,8.493451
512,512,512,256,1,16,p2p,0,4.006650
512,512,512,256,1,16,bcast,0,18.910048
512,512,512,256,1,16,p2p-i-la,1,19.783338
512,512,512,256,1,16,p2p-i-la,2,19.783338
1024,1024,1024,256,1,16,p2p,0,8.812146
1024,1024,1024,256,1,16,bcast,0,38.546884
1024,1024,1024,256,1,16,p2p-i-la,1,40.314058
1024,1024,1024,256,1,16,p2p-i-la,2,42.967651
1024,1024,1024,256,1,16,p2p-i-la,3,47.253201
1024,1024,1024,256,1,16,p2p-i-la,4,47.253201
1536,1536,1536,256,1,16,p2p,0,14.319212
1536,1536,1536,256,1,16,bcast,0,56.832636
1536,1536,1536,256,1,16,p2p-i-la,1,60.858011
1536,1536,1536,256,1,16,p2p-i-la,2,65.450083
1536,1536,1536,256,1,16,p2p-i-la,3,69.719921
1536,1536,1536,256,1,16,p2p-i-la,4,75.943730
1536,1536,1536,256,1,16,p2p-i-la,5,85.422636
1536,1536,1536,256,1,16,p2p-i-la,6,85.422636
2048,2048,2048,256,1,16,p2p,0,20.288727
2048,2048,2048,256,1,16,bcast,0,65.461609
2048,2048,2048,256,1,16,p2p-i-la,1,81.571503
2048,2048,2048,256,1,16,p2p-i-la,2,87.533820
2048,2048,2048,256,1,16,p2p-i-la,3,95.686947
2048,2048,2048,256,1,16,p2p-i-la,4,101.588153
2048,2048,2048,256,1,16,p2p-i-la,5,110.397511
2048,2048,2048,256,1,16,p2p-i-la,6,118.142383
2048,2048,2048,256,1,16,p2p-i-la,7,126.883448
2048,2048,2048,256,1,16,p2p-i-la,8,126.883448
3072,3072,3072,256,1,16,p2p,0,31.951109
3072,3072,3072,256,1,16,bcast,0,104.942931
3072,3072,3072,256,1,16,p2p-i-la,1,123.986969
3072,3072,3072,256,1,16,p2p-i-la,2,133.394600
3072,3072,3072,256,1,16,p2p-i-la,3,145.410005
3072,3072,3072,256,1,16,p2p-i-la,4,157.072265
3072,3072,3072,256,1,16,p2p-i-la,5,171.976746
3072,3072,3072,256,1,16,p2p-i-la,6,179.222598
3072,3072,3072,256,1,16,p2p-i-la,7,186.375091
3072,3072,3072,256,1,16,p2p-i-la,8,192.603277
3072,3072,3072,256,1,16,p2p-i-la,9,198.039373
3072,3072,3072,256,1,16,p2p-i-la,10,201.958935
3072,3072,3072,256,1,16,p2p-i-la,11,210.185235
3072,3072,3072,256,1,16,p2p-i-la,12,210.185235
256,256,256,256,2,1,p2p,0,85.845439
256,256,256,256,2,1,bcast,0,68.240671
256,256,256,256,2,1,p2p-i-la,1,85.845439
512,512,512,256,2,1,p2p,0,186.094082
512,512,512,256,2,1,bcast,0,173.935047
512,512,512,256,2,1,p2p-i-la,1,245.558325
512,512,512,256,2,1,p2p-i-la,2,245.558325
1024,1024,1024,256,2,1,p2p,0,380.161131
1024,1024,1024,256,2,1,bcast,0,373.493988
1024,1024,1024,256,2,1,p2p-i-la,1,534.362970
1024,1024,1024,256,2,1,p2p-i-la,2,534.362970
1024,1024,1024,256,2,1,p2p-i-la,3,550.307032
1024,1024,1024,256,2,1,p2p-i-la,4,550.307032
1536,1536,1536,256,2,1,p2p,0,572.512873
1536,1536,1536,256,2,1,bcast,0,567.988675
1536,1536,1536,256,2,1,p2p-i-la,1,822.005393
1536,1536,1536,256,2,1,p2p-i-la,2,833.005720
1536,1536,1536,256,2,1,p2p-i-la,3,833.005720
1536,1536,1536,256,2,1,p2p-i-la,4,833.005720
1536,1536,1536,256,2,1,p2p-i-la,5,844.304459
1536,1536,1536,256,2,1,p2p-i-la,6,844.304459
2048,2048,2048,256,2,1,p2p,0,764.416099
2048,2048,2048,256,2,1,bcast,0,761.001656
2048,2048,2048,256,2,1,p2p-i-la,1,1109.213101
2048,2048,2048,256,2,1,p2p-i-la,2,1117.614931
2048,2048,2048,256,2,1,p2p-i-la,3,1126.145014
2048,2048,2048,256,2,1,p2p-i-la,4,1126.145014
2048,2048,2048,256,2,1,p2p-i-la,5,1126.145014
2048,2048,2048,256,2,1,p2p-i-la,6,1126.145014
2048,2048,2048,256,2,1,p2p-i-la,7,1134.806308
2048,2048,2048,256,2,1,p2p-i-la,8,1134.806308
3072,3072,3072,256,2,1,p2p,0,1147.768534
3072,3072,3072,256,2,1,bcast,0,1145.482065
3072,3072,3072,256,2,1,p2p-i-la,1,1683.125662
3072,3072,3072,256,2,1,p2p-i-la,2,1694.580839
3072,3072,3072,256,2,1,p2p-i-la,3,1700.367191
3072,3072,3072,256,2,1,p2p-i-la,4,1700.367191
3072,3072,3072,256,2,1,p2p-i-la,5,1706.193009
3072,3072,3072,256,2,1,p2p-i-la,6,1706.193009
3072,3072,3072,256,2,1,p2p-i-la,7,1706.193009
3072,3072,3072,256,2,1,p2p-i-la,8,1706.193009
3072,3072,3072,256,2,1,p2p-i-la,9,1706.193009
3072,3072,3072,256,2,1,p2p-i-la,10,1706.193009
3072,3072,3072,256,2,1,p2p-i-la,11,1712.059073
3072,3072,3072,256,2,1,p2p-i-la,12,1712.059073
256,256,256,256,2,2,p2p,0,37.360183
256,256,256,256,2,2,bcast,0,25.393004
256,256,256,256,2,2,p2p-i-la,1,52.011784
512,512,512,256,2,2,p2p,0,120.692551
512,512,512,256,2,2,bcast,0,101.395359
512,512,512,256,2,2,p2p-i-la,1,186.082458
512,512,512,256,2,2,p2p-i-la,2,186.082458
1024,1024,1024,256,2,2,p2p,0,251.646400
1024,1024,1024,256,2,2,bcast,0,239.754204
1024,1024,1024,256,2,2,p2p-i-la,1,444.784862
1024,1024,1024,256,2,2,p2p-i-la,2,439.244587
1024,1024,1024,256,2,2,p2p-i-la,3,433.482263
1024,1024,1024,256,2,2,p2p-i-la,4,433.482263
1536,1536,1536,256,2,2,p2p,0,380.464719
1536,1536,1536,256,2,2,bcast,0,372.194507
1536,1536,1536,256,2,2,p2p-i-la,1,677.495448
1536,1536,1536,256,2,2,p2p-i-la,2,689.161533
1536,1536,1536,256,2,2,p2p-i-la,3,688.654447
1536,1536,1536,256,2,2,p2p-i-la,4,682.178153
1536,1536,1536,256,2,2,p2p-i-la,5,670.686607
1536,1536,1536,256,2,2,p2p-i-la,6,670.686607
2048,2048,2048,256,2,2,p2p,0,508.699050
2048,2048,2048,256,2,2,bcast,0,502.402099
2048,2048,2048,256,2,2,p2p-i-la,1,908.523289
2048,2048,2048,256,2,2,p2p-i-la,2,951.170609
2048,2048,2048,256,2,2,p2p-i-la,3,926.060988
2048,2048,2048,256,2,2,p2p-i-la,4,925.932135
2048,2048,2048,256,2,2,p2p-i-la,5,925.545886
2048,2048,2048,256,2,2,p2p-i-la,6,918.669874
2048,2048,2048,256,2,2,p2p-i-la,7,904.208546
2048,2048,2048,256,2,2,p2p-i-la,8,904.208546
3072,3072,3072,256,2,2,p2p,0,764.569406
3072,3072,3072,256,2,2,bcast,0,760.325549
3072,3072,3072,256,2,2,p2p-i-la,1,1368.903318
3072,3072,3072,256,2,2,p2p-i-la,2,1443.293836
3072,3072,3072,256,2,2,p2p-i-la,3,1386.454826
3072,3072,3072,256,2,2,p2p-i-la,4,1422.861523
3072,3072,3072,256,2,2,p2p-i-la,5,1392.221981
3072,3072,3072,256,2,2,p2p-i-la,6,1392.196079
3072,3072,3072,256,2,2,p2p-i-la,7,1392.152869
3072,3072,3072,256,2,2,p2p-i-la,8,1392.066582
3072,3072,3072,256,2,2,p2p-i-la,9,1391.807909
3072,3072,3072,256,2,2,p2p-i-la,10,1384.596868
3072,3072,3072,256,2,2,p2p-i-la,11,1367.189343
3072,3072,3072,256,2,2,p2p-i-la,12,1367.189343
256,256,256,256,2,4,p2p,0,14.834069
256,256,256,256,2,4,bcast,0,12.586241
256,256,256,256,2,4,p2p-i-la,1,29.083697
512,512,512,256,2,4,p2p,0,62.613390
512,512,512,256,2,4,bcast,0,56.721531
512,512,512,256,2,4,p2p-i-la,1,124.269986
512,512,512,256,2,4,p2p-i-la,2,124.269986
1024,1024,1024,256,2,4,p2p,0,149.706132
1024,1024,1024,256,2,4,bcast,0,155.088786
1024,1024,1024,256,2,4,p2p-i-la,1,289.228758
1024,1024,1024,256,2,4,p2p-i-la,2,291.137953
1024,1024,1024,256,2,4,p2p-i-la,3,320.845929
1024,1024,1024,256,2,4,p2p-i-la,4,320.845929
1536,1536,1536,256,2,4,p2p,0,218.126811
1536,1536,1536,256,2,4,bcast,0,236.349075
1536,1536,1536,256,2,4,p2p-i-la,1,439.908570
1536,1536,1536,256,2,4,p2p-i-la,2,467.465606
1536,1536,1536,256,2,4,p2p-i-la,3,491.012192
1536,1536,1536,256,2,4,p2p-i-la,4,491.861829
1536,1536,1536,256,2,4,p2p-i-la,5,488.912557
1536,1536,1536,256,2,4,p2p-i-la,6,488.912557
2048,2048,2048,256,2,4,p2p,0,297.097684
2048,2048,2048,256,2,4,bcast,0,332.302110
2048,2048,2048,256,2,4,p2p-i-la,1,596.715437
2048,2048,2048,256,2,4,p2p-i-la,2,649.404825
2048,2048,2048,256,2,4,p2p-i-la,3,686.177947
2048,2048,2048,256,2,4,p2p-i-la,4,672.432407
2048,2048,2048,256,2,4,p2p-i-la,5,660.601054
2048,2048,2048,256,2,4,p2p-i-la,6,649.039469
2048,2048,2048,256,2,4,p2p-i-la,7,669.648347
2048,2048,2048,256,2,4,p2p-i-la,8,669.648347
3072,3072,3072,256,2,4,p2p,0,440.029158
3072,3072,3072,256,2,4,bcast,0,505.125375
3072,3072,3072,256,2,4,p2p-i-la,1,912.653825
3072,3072,3072,256,2,4,p2p-i-la,2,997.026130
3072,3072,3072,256,2,4,p2p-i-la,3,1031.550017
3072,3072,3072,256,2,4,p2p-i-la,4,1005.297252
3072,3072,3072,256,2,4,p2p-i-la,5,1009.274134
3072,3072,3072,256,2,4,p2p-i-la,6,1022.940878
3072,3072,3072,256,2,4,p2p-i-la,7,1034.251420
3072,3072,3072,256,2,4,p2p-i-la,8,1029.719734
3072,3072,3072,256,2,4,p2p-i-la,9,1018.656270
3072,3072,3072,256,2,4,p2p-i-la,10,1001.955787
3072,3072,3072,256,2,4,p2p-i-la,11,1012.642469
3072,3072,3072,256,2,4,p2p-i-la,12,1012.642469
256,256,256,256,2,5,p2p,0,10.759492
256,256,256,256,2,5,bcast,0,8.681599
256,256,256,256,2,5,p2p-i-la,1,23.831038
512,512,512,256,2,5,p2p,0,45.628078
512,512,512,256,2,5,bcast,0,43.502690
512,512,512,256,2,5,p2p-i-la,1,100.440785
512,512,512,256,2,5,p2p-i-la,2,100.440785
1024,1024,1024,256,2,5,p2p,0,120.134033
1024,1024,1024,256,2,5,bcast,0,122.658114
1024,1024,1024,256,2,5,p2p-i-la,1,231.985843
1024,1024,1024,256,2,5,p2p-i-la,2,242.867750
1024,1024,1024,256,2,5,p2p-i-la,3,273.890302
1024,1024,1024,256,2,5,p2p-i-la,4,273.890302
1536,1536,1536,256,2,5,p2p,0,169.359059
1536,1536,1536,256,2,5,bcast,0,183.961614
1536,1536,1536,256,2,5,p2p-i-la,1,358.007430
1536,1536,1536,256,2,5,p2p-i-la,2,406.245551
1536,1536,1536,256,2,5,p2p-i-la,3,407.084906
1536,1536,1536,256,2,5,p2p-i-la,4,413.050770
1536,1536,1536,256,2,5,p2p-i-la,5,437.351293
1536,1536,1536,256,2,5,p2p-i-la,6,437.351293
2048,2048,2048,256,2,5,p2p,0,231.209491
2048,2048,2048,256,2,5,bcast,0,257.653421
2048,2048,2048,256,2,5,p2p-i-la,1,479.948957
2048,2048,2048,256,2,5,p2p-i-la,2,548.828669
2048,2048,2048,256,2,5,p2p-i-la,3,557.345104
2048,2048,2048,256,2,5,p2p-i-la,4,583.235802
2048,2048,2048,256,2,5,p2p-i-la,5,580.287604
2048,2048,2048,256,2,5,p2p-i-la,6,573.947829
2048,2048,2048,256,2,5,p2p-i-la,7,582.485104
2048,2048,2048,256,2,5,p2p-i-la,8,582.485104
3072,3072,3072,256,2,5,p2p,0,338.003259
3072,3072,3072,256,2,5,bcast,0,386.063768
3072,3072,3072,256,2,5,p2p-i-la,1,725.021193
3072,3072,3072,256,2,5,p2p-i-la,2,803.441564
